Nombre equipo,Fecha,Nombre jugador,Posicion,X Posicion,Y Posicion,Distancia,Tiro convertido
Atlanta Hawks,2015-12-29,Jeff Teague,Base,22.07,112.11,7.56,0.44
Atlanta Hawks,2015-12-29,Kent Bazemore,Alero,-64.48,77.59,17.62,0.54
Atlanta Hawks,2015-12-29,Kyle Korver,Escolta,-37.74,151.1,22.8,0.0
Atlanta Hawks,2015-12-29,Lamar Patterson,Escolta,-12.16,215.39,1.0,0.5
Atlanta Hawks,2015-12-29,Mike Scott,Ala-Pívot,-54.32,82.4,14.8,0.4
Atlanta Hawks,2015-12-29,Paul Millsap,Ala-Pívot,-72.8,103.07,6.6,0.45
Atlanta Hawks,2015-12-29,Shelvin Mack,Base,65.94,132.96,14.12,0.25
Atlanta Hawks,2015-12-29,Thabo Sefolosha,Alero,223.8,40.97,23.0,0.0
Atlanta Hawks,2016-01-03,Al Horford,Pívot,-12.34,209.16,13.0,0.8
Atlanta Hawks,2016-01-03,Jeff Teague,Base,78.57,167.59,6.67,0.17
Atlanta Hawks,2016-01-03,Justin Holiday,Escolta,-179.77,91.25,3.0,1.0
Atlanta Hawks,2016-01-03,Kent Bazemore,Alero,39.14,124.66,12.55,0.36
Atlanta Hawks,2016-01-03,Kyle Korver,Escolta,57.35,170.46,20.0,0.5
Atlanta Hawks,2016-01-03,Lamar Patterson,Escolta,-12.09,255.28,25.0,0.0
Atlanta Hawks,2016-01-03,Mike Scott,Ala-Pívot,75.0,225.85,17.33,0.67
Atlanta Hawks,2016-01-03,Paul Millsap,Ala-Pívot,-20.46,99.33,11.5,0.5
Atlanta Hawks,2016-01-03,Shelvin Mack,Base,49.91,108.75,9.43,0.57
Atlanta Hawks,2016-01-03,Thabo Sefolosha,Alero,146.1,54.26,14.33,0.33
Atlanta Hawks,2016-01-05,Al Horford,Pívot,-42.35,70.02,12.15,0.46
Atlanta Hawks,2016-01-05,Dennis Schroder,Base,-20.83,116.48,10.88,0.38
Atlanta Hawks,2016-01-05,Jeff Teague,Base,29.28,126.42,14.78,0.56
Atlanta Hawks,2016-01-05,Kent Bazemore,Alero,-18.07,92.98,16.27,0.55
Atlanta Hawks,2016-01-05,Kyle Korver,Escolta,8.62,125.59,20.5,0.29
Atlanta Hawks,2016-01-05,Mike Scott,Ala-Pívot,-75.46,54.76,17.75,0.5
Atlanta Hawks,2016-01-05,Paul Millsap,Ala-Pívot,-10.5,139.67,11.65,0.35
Atlanta Hawks,2016-01-05,Thabo Sefolosha,Alero,21.44,92.95,15.8,0.4
Atlanta Hawks,2016-01-07,Al Horford,Pívot,6.51,109.98,11.0,0.58
Atlanta Hawks,2016-01-07,Dennis Schroder,Base,-20.95,123.45,12.86,0.71
Atlanta Hawks,2016-01-07,Jeff Teague,Base,23.57,138.23,5.14,0.43
Atlanta Hawks,2016-01-07,Justin Holiday,Escolta,-11.93,104.84,24.5,0.0
Atlanta Hawks,2016-01-07,Kent Bazemore,Alero,-2.69,118.67,15.29,0.5
Atlanta Hawks,2016-01-07,Kyle Korver,Escolta,-55.93,140.54,18.6,0.4
Atlanta Hawks,2016-01-07,Mike Muscala,Pívot,-2.14,187.03,8.0,0.67
Atlanta Hawks,2016-01-07,Mike Scott,Ala-Pívot,-1.39,113.68,14.2,0.4
Atlanta Hawks,2016-01-07,Paul Millsap,Ala-Pívot,-74.33,96.53,5.45,0.64
Atlanta Hawks,2016-01-07,Shelvin Mack,Base,-100.73,65.99,17.8,0.6
Atlanta Hawks,2016-01-07,Thabo Sefolosha,Alero,12.04,109.11,7.0,0.75
Atlanta Hawks,2016-01-07,Tiago Splitter,Pívot,-89.1,106.54,1.25,0.25
Atlanta Hawks,2016-01-13,Al Horford,Pívot,-48.73,232.04,9.75,0.25
Atlanta Hawks,2016-01-13,Dennis Schroder,Base,-55.6,136.57,10.15,0.23
Atlanta Hawks,2016-01-13,Jeff Teague,Base,-38.79,141.22,8.3,0.3
Atlanta Hawks,2016-01-13,Justin Holiday,Escolta,68.12,156.7,15.0,0.2
Atlanta Hawks,2016-01-13,Kent Bazemore,Alero,0.08,130.59,16.22,0.33
Atlanta Hawks,2016-01-13,Kyle Korver,Escolta,99.61,181.35,19.83,0.33
Atlanta Hawks,2016-01-13,Mike Muscala,Pívot,61.74,12.13,5.67,0.67
Atlanta Hawks,2016-01-13,Mike Scott,Ala-Pívot,-120.92,189.15,26.83,0.33
Atlanta Hawks,2016-01-13,Paul Millsap,Ala-Pívot,33.19,151.97,9.92,0.58
Atlanta Hawks,2016-01-13,Shelvin Mack,Base,-2.57,74.51,9.67,0.5
Atlanta Hawks,2016-01-13,Tiago Splitter,Pívot,-15.17,119.37,0.33,0.67
Atlanta Hawks,2016-01-15,Al Horford,Pívot,-20.85,81.8,5.88,0.38
Atlanta Hawks,2016-01-15,Dennis Schroder,Base,20.45,143.1,8.62,0.62
Atlanta Hawks,2016-01-15,Jeff Teague,Base,3.51,111.19,8.0,0.38
Atlanta Hawks,2016-01-15,Kent Bazemore,Alero,38.47,121.34,9.5,0.38
Atlanta Hawks,2016-01-15,Kyle Korver,Escolta,99.47,175.21,22.0,0.75
Atlanta Hawks,2016-01-15,Mike Scott,Ala-Pívot,-134.58,193.52,14.0,0.5
Atlanta Hawks,2016-01-15,Paul Millsap,Ala-Pívot,-36.77,169.18,7.06,0.53
Atlanta Hawks,2016-01-15,Thabo Sefolosha,Alero,0.47,-11.85,10.0,0.0
Atlanta Hawks,2016-01-15,Tiago Splitter,Pívot,54.98,59.56,0.5,0.25
Atlanta Hawks,2016-01-18,Al Horford,Pívot,72.12,135.78,12.2,0.7
Atlanta Hawks,2016-01-18,Dennis Schroder,Base,2.21,146.22,9.14,0.43
Atlanta Hawks,2016-01-18,Jeff Teague,Base,2.1,113.08,11.2,0.5
Atlanta Hawks,2016-01-18,Justin Holiday,Escolta,-72.12,74.76,16.0,0.0
Atlanta Hawks,2016-01-18,Kent Bazemore,Alero,-37.43,75.84,10.0,0.25
Atlanta Hawks,2016-01-18,Kyle Korver,Escolta,80.02,129.15,20.0,0.4
Atlanta Hawks,2016-01-18,Mike Muscala,Pívot,53.11,69.73,10.5,0.5
Atlanta Hawks,2016-01-18,Mike Scott,Ala-Pívot,73.52,173.8,11.67,0.83
Atlanta Hawks,2016-01-18,Paul Millsap,Ala-Pívot,-16.57,196.75,5.5,0.62
Atlanta Hawks,2016-01-18,Shelvin Mack,Base,32.38,131.33,17.5,0.0
Atlanta Hawks,2016-01-18,Thabo Sefolosha,Alero,-72.95,111.71,12.86,0.57
Atlanta Hawks,2016-01-18,Tiago Splitter,Pívot,-36.86,140.77,1.0,0.71
Atlanta Hawks,2016-01-23,Al Horford,Pívot,12.1,138.01,11.25,0.33
Atlanta Hawks,2016-01-23,Dennis Schroder,Base,-52.97,168.59,19.3,0.6
Atlanta Hawks,2016-01-23,Jeff Teague,Base,-29.89,140.43,14.77,0.31
Atlanta Hawks,2016-01-23,Kent Bazemore,Alero,38.18,99.52,11.94,0.44
Atlanta Hawks,2016-01-23,Kyle Korver,Escolta,-146.13,132.55,21.33,0.44
Atlanta Hawks,2016-01-23,Mike Scott,Ala-Pívot,24.73,132.37,9.18,0.64
Atlanta Hawks,2016-01-23,Thabo Sefolosha,Alero,-27.59,122.72,14.22,0.11
Atlanta Hawks,2016-01-23,Tiago Splitter,Pívot,33.37,106.31,2.0,0.33
Boston Celtics,2015-10-28,Amir Johnson,Ala-Pívot,-8.75,92.85,5.55,0.55
Boston Celtics,2015-10-28,Avery Bradley,Escolta,16.77,211.92,13.33,0.33
Boston Celtics,2015-10-28,David Lee,Ala-Pívot,5.3,102.38,3.5,0.25
Boston Celtics,2015-10-28,Evan Turner,Escolta,22.97,127.27,15.6,0.4
Boston Celtics,2015-10-28,Isaiah Thomas,Base,42.06,114.39,10.53,0.53
Boston Celtics,2015-10-28,Jae Crowder,Alero,-70.88,130.3,15.14,0.57
Boston Celtics,2015-10-28,Jared Sullinger,Ala-Pívot,-19.65,116.15,12.0,0.75
Boston Celtics,2015-10-28,Jonas Jerebko,Ala-Pívot,-26.51,74.46,11.14,0.29
Boston Celtics,2015-10-28,Marcus Smart,Base,-67.02,149.26,21.5,0.38
Boston Celtics,2015-10-28,Terry Rozier,Base,16.52,123.18,2.0,0.0
Boston Celtics,2015-10-28,Tyler Zeller,Pívot,7.26,171.02,12.25,0.5
Boston Celtics,2015-10-30,Amir Johnson,Ala-Pívot,-27.16,76.26,10.33,1.0
Boston Celtics,2015-10-30,Avery Bradley,Escolta,-42.18,154.52,22.91,0.36
Boston Celtics,2015-10-30,David Lee,Ala-Pívot,5.31,79.65,3.2,0.4
Boston Celtics,2015-10-30,Evan Turner,Escolta,23.06,113.0,10.82,0.18
Boston Celtics,2015-10-30,Isaiah Thomas,Base,-14.39,113.74,10.75,0.44
Boston Celtics,2015-10-30,Jae Crowder,Alero,31.81,104.22,15.17,0.17
Boston Celtics,2015-10-30,Jared Sullinger,Ala-Pívot,45.78,136.82,15.0,1.0
Boston Celtics,2015-10-30,Jonas Jerebko,Ala-Pívot,-68.71,238.66,24.0,0.0
Boston Celtics,2015-10-30,Kelly Olynyk,Pívot,-32.3,136.27,15.3,0.4
Boston Celtics,2015-10-30,Marcus Smart,Base,20.33,172.97,17.55,0.18
Boston Celtics,2015-10-30,Tyler Zeller,Pívot,-92.31,100.45,6.38,0.5
Boston Celtics,2015-11-01,Amir Johnson,Ala-Pívot,8.19,104.83,6.2,0.5
Boston Celtics,2015-11-01,Avery Bradley,Escolta,37.26,115.47,11.22,0.39
Boston Celtics,2015-11-01,David Lee,Ala-Pívot,-67.58,157.79,7.43,0.14
Boston Celtics,2015-11-01,Evan Turner,Escolta,55.04,44.09,7.75,0.25
Boston Celtics,2015-11-01,Isaiah Thomas,Base,-1.25,101.6,11.44,0.22
Boston Celtics,2015-11-01,Jae Crowder,Alero,-122.54,112.48,15.44,0.33
Boston Celtics,2015-11-01,Jared Sullinger,Ala-Pívot,-36.08,99.52,15.67,0.33
Boston Celtics,2015-11-01,Jonas Jerebko,Ala-Pívot,-36.91,69.43,4.0,1.0
Boston Celtics,2015-11-01,Kelly Olynyk,Pívot,-96.97,231.25,24.67,0.0
Boston Celtics,2015-11-01,Marcus Smart,Base,56.19,115.98,12.42,0.58
Boston Celtics,2015-11-01,Tyler Zeller,Pívot,185.32,37.59,10.5,0.0
Boston Celtics,2015-11-04,Amir Johnson,Ala-Pívot,21.64,235.03,14.0,0.0
Boston Celtics,2015-11-04,Avery Bradley,Escolta,15.12,147.29,18.64,0.5
Boston Celtics,2015-11-04,David Lee,Ala-Pívot,-16.66,93.93,4.5,0.67
Boston Celtics,2015-11-04,Evan Turner,Escolta,-13.28,149.14,16.0,0.56
Boston Celtics,2015-11-04,Isaiah Thomas,Base,-1.54,128.96,13.59,0.53
Boston Celtics,2015-11-04,Jae Crowder,Alero,-11.35,104.79,14.6,0.6
Boston Celtics,2015-11-04,Jared Sullinger,Ala-Pívot,-12.27,147.88,10.3,0.3
Boston Celtics,2015-11-04,Jonas Jerebko,Ala-Pívot,-84.53,201.03,5.0,1.0
Boston Celtics,2015-11-04,Kelly Olynyk,Pívot,5.55,102.9,12.6,0.0
Boston Celtics,2015-11-04,Terry Rozier,Base,68.97,28.69,7.75,0.0
Boston Celtics,2015-11-04,Tyler Zeller,Pívot,-68.06,207.31,2.5,0.0
Boston Celtics,2015-11-11,Amir Johnson,Ala-Pívot,38.15,157.73,6.2,0.6
Boston Celtics,2015-11-11,David Lee,Ala-Pívot,-43.56,65.64,1.8,0.8
Boston Celtics,2015-11-11,Evan Turner,Escolta,69.28,105.35,10.46,0.69
Boston Celtics,2015-11-11,Isaiah Thomas,Base,-32.67,98.73,13.54,0.31
Boston Celtics,2015-11-11,Jae Crowder,Alero,97.01,145.24,15.6,0.2
Boston Celtics,2015-11-11,Jared Sullinger,Ala-Pívot,6.86,152.79,10.3,0.5
Boston Celtics,2015-11-11,Jonas Jerebko,Ala-Pívot,77.02,47.12,8.0,0.0
Boston Celtics,2015-11-11,Kelly Olynyk,Pívot,-22.3,126.75,10.6,0.2
Boston Celtics,2015-11-11,Marcus Smart,Base,39.75,159.17,23.0,0.17
Boston Celtics,2015-11-11,Terry Rozier,Base,12.87,159.89,14.0,0.22
Boston Celtics,2015-11-15,Amir Johnson,Ala-Pívot,16.14,55.13,1.2,0.6
Boston Celtics,2015-11-15,Avery Bradley,Escolta,-32.72,156.83,14.17,0.5
Boston Celtics,2015-11-15,David Lee,Ala-Pívot,-69.27,99.72,1.0,0.5
Boston Celtics,2015-11-15,Evan Turner,Escolta,25.97,182.53,8.8,0.2
Boston Celtics,2015-11-15,Isaiah Thomas,Base,7.78,149.06,15.89,0.44
Boston Celtics,2015-11-15,Jae Crowder,Alero,81.77,74.26,9.22,0.44
Boston Celtics,2015-11-15,Jared Sullinger,Ala-Pívot,-9.72,119.32,12.64,0.27
Boston Celtics,2015-11-15,Jonas Jerebko,Ala-Pívot,-149.9,165.51,1.0,1.0
Boston Celtics,2015-11-15,Kelly Olynyk,Pívot,-2.17,152.09,10.4,0.6
Boston Celtics,2015-11-15,Marcus Smart,Base,35.81,163.68,13.0,0.64
Boston Celtics,2015-11-16,Amir Johnson,Ala-Pívot,-33.59,112.92,5.75,0.5
Boston Celtics,2015-11-16,Avery Bradley,Escolta,49.39,128.19,16.64,0.57
Boston Celtics,2015-11-16,David Lee,Ala-Pívot,-7.15,174.48,1.0,0.0
Boston Celtics,2015-11-16,Evan Turner,Escolta,8.8,126.69,14.6,0.4
Boston Celtics,2015-11-16,Isaiah Thomas,Base,14.1,155.57,17.17,0.75
Boston Celtics,2015-11-16,Jae Crowder,Alero,65.71,99.77,11.0,0.67
Boston Celtics,2015-11-16,Jared Sullinger,Ala-Pívot,58.32,166.36,13.78,0.44
Boston Celtics,2015-11-16,Jonas Jerebko,Ala-Pívot,130.1,164.47,5.5,0.75
Boston Celtics,2015-11-16,Kelly Olynyk,Pívot,12.71,151.85,15.18,0.27
Boston Celtics,2015-11-16,Marcus Smart,Base,43.98,140.34,17.0,0.09
Boston Celtics,2015-11-16,Terry Rozier,Base,-18.56,44.4,9.67,0.33
Boston Celtics,2015-11-16,Tyler Zeller,Pívot,0.7,71.48,4.83,0.5
Boston Celtics,2015-11-24,Amir Johnson,Ala-Pívot,-6.5,149.29,0.25,0.25
Boston Celtics,2015-11-24,Avery Bradley,Escolta,-48.95,154.03,18.0,0.59
Boston Celtics,2015-11-24,David Lee,Ala-Pívot,-59.23,115.2,7.33,0.56
Boston Celtics,2015-11-24,Evan Turner,Escolta,-41.46,65.89,4.12,0.25
Boston Celtics,2015-11-24,Isaiah Thomas,Base,-30.97,97.08,12.73,0.27
Boston Celtics,2015-11-24,Jae Crowder,Alero,-48.52,152.92,12.64,0.27
Boston Celtics,2015-11-24,James Young,Escolta,216.21,16.06,23.0,1.0
Boston Celtics,2015-11-24,Jared Sullinger,Ala-Pívot,-8.76,94.12,7.8,0.4
Boston Celtics,2015-11-24,Jonas Jerebko,Ala-Pívot,-13.2,144.99,7.17,0.0
Boston Celtics,2015-11-24,Kelly Olynyk,Pívot,15.62,113.39,8.67,0.33
Boston Celtics,2015-11-24,Terry Rozier,Base,-90.11,239.75,17.0,1.0
Boston Celtics,2015-11-25,Amir Johnson,Ala-Pívot,66.3,168.57,6.25,0.75
Boston Celtics,2015-11-25,Avery Bradley,Escolta,-30.03,145.52,20.0,0.27
Boston Celtics,2015-11-25,David Lee,Ala-Pívot,-42.88,-7.1,1.0,0.0
Boston Celtics,2015-11-25,Evan Turner,Escolta,19.93,91.02,13.17,0.33
Boston Celtics,2015-11-25,Isaiah Thomas,Base,0.19,131.45,15.05,0.52
Boston Celtics,2015-11-25,Jae Crowder,Alero,15.37,167.63,12.27,0.27
Boston Celtics,2015-11-25,Jared Sullinger,Ala-Pívot,-33.6,93.48,13.92,0.33
Boston Celtics,2015-11-25,Jonas Jerebko,Ala-Pívot,133.45,225.12,22.0,0.0
Boston Celtics,2015-11-25,Kelly Olynyk,Pívot,-33.75,90.79,8.4,0.0
Boston Celtics,2015-11-25,Terry Rozier,Base,75.21,57.38,3.0,0.0
Boston Celtics,2015-11-27,Amir Johnson,Ala-Pívot,-6.93,146.66,9.25,0.38
Boston Celtics,2015-11-27,Avery Bradley,Escolta,9.84,125.15,16.33,0.5
Boston Celtics,2015-11-27,David Lee,Ala-Pívot,-46.47,127.32,5.14,0.71
Boston Celtics,2015-11-27,Evan Turner,Escolta,19.79,117.75,15.43,0.29
Boston Celtics,2015-11-27,Isaiah Thomas,Base,33.75,102.4,14.95,0.43
Boston Celtics,2015-11-27,Jae Crowder,Alero,26.53,156.49,18.0,0.5
Boston Celtics,2015-11-27,Jared Sullinger,Ala-Pívot,-14.91,162.69,11.17,0.67
Boston Celtics,2015-11-27,Jonas Jerebko,Ala-Pívot,0.41,87.13,12.71,0.14
Boston Celtics,2015-11-27,Kelly Olynyk,Pívot,-9.33,194.25,22.43,0.57
Boston Celtics,2015-11-27,Terry Rozier,Base,-78.65,93.46,13.33,0.0
Boston Celtics,2015-11-27,Tyler Zeller,Pívot,-18.22,131.73,8.33,0.0
Boston Celtics,2015-11-29,Amir Johnson,Ala-Pívot,-52.87,69.5,4.5,0.5
Boston Celtics,2015-11-29,Avery Bradley,Escolta,-11.68,115.37,17.8,0.47
Boston Celtics,2015-11-29,David Lee,Ala-Pívot,126.56,134.23,5.83,0.83
Boston Celtics,2015-11-29,Evan Turner,Escolta,-29.11,149.52,8.29,0.14
Boston Celtics,2015-11-29,Isaiah Thomas,Base,34.39,131.2,13.25,0.38
Boston Celtics,2015-11-29,Jae Crowder,Alero,-16.19,186.88,13.6,0.5
Boston Celtics,2015-11-29,James Young,Escolta,0.51,256.71,25.0,0.0
Boston Celtics,2015-11-29,Jared Sullinger,Ala-Pívot,50.28,163.4,8.67,0.17
Boston Celtics,2015-11-29,Jonas Jerebko,Ala-Pívot,41.09,185.61,17.6,0.6
Boston Celtics,2015-11-29,Kelly Olynyk,Pívot,7.6,145.31,20.2,0.2
Boston Celtics,2015-11-29,Terry Rozier,Base,55.03,106.44,7.25,0.5
Boston Celtics,2015-11-30,Amir Johnson,Ala-Pívot,-33.21,118.9,9.11,0.56
Boston Celtics,2015-11-30,Avery Bradley,Escolta,-54.89,125.88,18.87,0.6
Boston Celtics,2015-11-30,David Lee,Ala-Pívot,69.37,103.13,1.0,0.5
Boston Celtics,2015-11-30,Evan Turner,Escolta,14.79,74.59,8.73,0.45
Boston Celtics,2015-11-30,Isaiah Thomas,Base,2.93,127.05,14.29,0.29
Boston Celtics,2015-11-30,Jae Crowder,Alero,-28.51,147.76,10.75,0.5
Boston Celtics,2015-11-30,Jared Sullinger,Ala-Pívot,-85.62,96.48,11.4,0.7
Boston Celtics,2015-11-30,Jonas Jerebko,Ala-Pívot,47.25,78.46,4.5,0.0
Boston Celtics,2015-11-30,Kelly Olynyk,Pívot,11.37,176.31,13.5,0.25
Boston Celtics,2015-12-07,Amir Johnson,Ala-Pívot,43.55,102.95,10.6,0.6
Boston Celtics,2015-12-07,Avery Bradley,Escolta,-23.92,128.24,19.12,0.38
Boston Celtics,2015-12-07,Evan Turner,Escolta,24.33,67.23,8.25,0.25
Boston Celtics,2015-12-07,Isaiah Thomas,Base,-28.99,129.03,13.0,0.69
Boston Celtics,2015-12-07,Jae Crowder,Alero,-2.08,189.32,18.8,0.5
Boston Celtics,2015-12-07,James Young,Escolta,-79.46,136.69,15.4,0.4
Boston Celtics,2015-12-07,Jared Sullinger,Ala-Pívot,11.59,127.82,11.08,0.31
Boston Celtics,2015-12-07,Jonas Jerebko,Ala-Pívot,66.47,418.2,1.0,1.0
Boston Celtics,2015-12-07,Kelly Olynyk,Pívot,-21.59,157.07,13.15,0.62
Boston Celtics,2015-12-07,Terry Rozier,Base,66.49,147.77,9.33,0.33
Boston Celtics,2015-12-07,Tyler Zeller,Pívot,105.25,33.93,1.0,1.0
Boston Celtics,2015-12-09,Amir Johnson,Ala-Pívot,-17.6,104.38,4.22,0.67
Boston Celtics,2015-12-09,Avery Bradley,Escolta,3.4,114.64,13.4,0.33
Boston Celtics,2015-12-09,David Lee,Ala-Pívot,15.49,99.38,5.55,0.45
Boston Celtics,2015-12-09,Evan Turner,Escolta,-57.77,90.73,11.75,0.38
Boston Celtics,2015-12-09,Isaiah Thomas,Base,22.94,142.05,10.33,0.33
Boston Celtics,2015-12-09,Jae Crowder,Alero,13.15,116.5,10.4,0.5
Boston Celtics,2015-12-09,James Young,Escolta,85.51,135.7,12.0,0.0
Boston Celtics,2015-12-09,Jared Sullinger,Ala-Pívot,7.19,126.28,15.0,0.36
Boston Celtics,2015-12-09,Kelly Olynyk,Pívot,15.92,129.24,13.36,0.45
Boston Celtics,2015-12-11,Amir Johnson,Ala-Pívot,20.59,120.93,14.0,0.67
Boston Celtics,2015-12-11,Avery Bradley,Escolta,-23.94,172.83,18.28,0.44
Boston Celtics,2015-12-11,David Lee,Ala-Pívot,47.74,82.21,4.88,0.62
Boston Celtics,2015-12-11,Evan Turner,Escolta,27.34,112.14,6.33,0.5
Boston Celtics,2015-12-11,Isaiah Thomas,Base,-17.6,154.76,14.0,0.39
Boston Celtics,2015-12-11,Jae Crowder,Alero,25.77,146.58,16.36,0.36
Boston Celtics,2015-12-11,James Young,Escolta,-85.97,191.02,16.67,0.67
Boston Celtics,2015-12-11,Jared Sullinger,Ala-Pívot,2.81,129.04,10.0,0.27
Boston Celtics,2015-12-11,Kelly Olynyk,Pívot,-17.96,134.42,12.0,0.62
Boston Celtics,2015-12-15,Amir Johnson,Ala-Pívot,44.5,85.03,2.6,0.4
Boston Celtics,2015-12-15,Avery Bradley,Escolta,22.89,171.98,21.58,0.42
Boston Celtics,2015-12-15,David Lee,Ala-Pívot,-63.56,173.16,2.0,0.5
Boston Celtics,2015-12-15,Evan Turner,Escolta,45.43,77.97,11.25,0.38
Boston Celtics,2015-12-15,Isaiah Thomas,Base,-63.14,159.23,11.27,0.2
Boston Celtics,2015-12-15,Jae Crowder,Alero,41.43,137.24,19.92,0.38
Boston Celtics,2015-12-15,James Young,Escolta,-59.33,117.91,23.67,0.0
Boston Celtics,2015-12-15,Jared Sullinger,Ala-Pívot,-41.5,175.82,13.67,0.22
Boston Celtics,2015-12-15,Jonas Jerebko,Ala-Pívot,64.22,88.04,16.5,0.5
Boston Celtics,2015-12-15,Kelly Olynyk,Pívot,91.77,154.02,19.14,0.29
Boston Celtics,2015-12-15,Terry Rozier,Base,93.11,16.89,8.0,0.0
Boston Celtics,2015-12-15,Tyler Zeller,Pívot,-118.29,144.42,17.0,0.0
Boston Celtics,2015-12-18,Amir Johnson,Ala-Pívot,-27.0,107.05,1.33,0.67
Boston Celtics,2015-12-18,Avery Bradley,Escolta,31.87,112.76,14.5,0.25
Boston Celtics,2015-12-18,David Lee,Ala-Pívot,14.78,121.02,6.09,0.27
Boston Celtics,2015-12-18,Evan Turner,Escolta,58.38,51.01,12.75,0.38
Boston Celtics,2015-12-18,Isaiah Thomas,Base,-32.36,179.85,11.5,0.5
Boston Celtics,2015-12-18,Jae Crowder,Alero,27.17,131.42,15.85,0.62
Boston Celtics,2015-12-18,Jared Sullinger,Ala-Pívot,12.21,126.72,12.14,0.57
Boston Celtics,2015-12-18,Jonas Jerebko,Ala-Pívot,-73.96,68.05,17.4,0.0
Boston Celtics,2015-12-18,Kelly Olynyk,Pívot,-38.66,93.62,5.8,0.6
Boston Celtics,2015-12-21,Avery Bradley,Escolta,32.33,131.02,18.71,0.36
Boston Celtics,2015-12-21,David Lee,Ala-Pívot,11.58,62.94,3.73,0.45
Boston Celtics,2015-12-21,Evan Turner,Escolta,-11.59,139.69,12.25,0.5
Boston Celtics,2015-12-21,Isaiah Thomas,Base,71.72,124.36,7.11,0.33
Boston Celtics,2015-12-21,Jae Crowder,Alero,35.28,141.36,16.69,0.62
Boston Celtics,2015-12-21,James Young,Escolta,173.85,177.76,26.0,1.0
Boston Celtics,2015-12-21,Jonas Jerebko,Ala-Pívot,-2.98,81.53,11.86,0.57
Boston Celtics,2015-12-21,Jordan Mickey,Ala-Pívot,-75.1,99.32,12.0,1.0
Boston Celtics,2015-12-21,Kelly Olynyk,Pívot,97.83,84.85,12.2,0.7
Boston Celtics,2015-12-21,Terry Rozier,Base,-4.93,198.27,19.0,0.0
Boston Celtics,2015-12-21,Tyler Zeller,Pívot,-0.65,81.48,4.3,0.7
Boston Celtics,2015-12-23,Avery Bradley,Escolta,5.61,112.77,16.43,0.5
Boston Celtics,2015-12-23,David Lee,Ala-Pívot,-45.97,144.55,5.71,0.57
Boston Celtics,2015-12-23,Evan Turner,Escolta,-26.49,141.63,21.0,0.0
Boston Celtics,2015-12-23,Isaiah Thomas,Base,20.73,149.91,20.0,0.3
Boston Celtics,2015-12-23,Jae Crowder,Alero,25.67,105.34,16.12,0.5
Boston Celtics,2015-12-23,Jared Sullinger,Ala-Pívot,-27.54,152.43,8.83,0.33
Boston Celtics,2015-12-23,Jonas Jerebko,Ala-Pívot,17.51,143.6,10.5,0.0
Boston Celtics,2015-12-23,Kelly Olynyk,Pívot,-44.09,151.19,8.5,0.7
Boston Celtics,2015-12-23,Tyler Zeller,Pívot,5.75,91.53,6.5,0.25
Boston Celtics,2015-12-26,Amir Johnson,Ala-Pívot,69.06,66.39,3.57,0.86
Boston Celtics,2015-12-26,Avery Bradley,Escolta,63.1,144.22,21.71,0.43
Boston Celtics,2015-12-26,Evan Turner,Escolta,26.55,175.22,10.45,0.45
Boston Celtics,2015-12-26,Isaiah Thomas,Base,22.52,121.0,12.71,0.29
Boston Celtics,2015-12-26,Jae Crowder,Alero,31.6,143.84,12.55,0.45
Boston Celtics,2015-12-26,Jared Sullinger,Ala-Pívot,-12.66,82.11,5.22,0.56
Boston Celtics,2015-12-26,Jonas Jerebko,Ala-Pívot,-199.36,93.91,20.5,0.5
Boston Celtics,2015-12-26,Kelly Olynyk,Pívot,-21.48,152.2,12.88,0.5
Boston Celtics,2015-12-26,Tyler Zeller,Pívot,-47.77,108.29,11.71,0.43
Boston Celtics,2015-12-27,Amir Johnson,Ala-Pívot,-4.7,69.51,4.71,0.57
Boston Celtics,2015-12-27,Avery Bradley,Escolta,-54.35,144.74,16.0,0.43
Boston Celtics,2015-12-27,Evan Turner,Escolta,-12.88,145.7,8.45,0.73
Boston Celtics,2015-12-27,Isaiah Thomas,Base,-45.59,115.71,11.0,0.33
Boston Celtics,2015-12-27,Jae Crowder,Alero,-16.73,167.84,15.64,0.55
Boston Celtics,2015-12-27,Jared Sullinger,Ala-Pívot,10.17,151.42,11.0,0.11
Boston Celtics,2015-12-27,Jonas Jerebko,Ala-Pívot,-73.52,182.0,15.67,0.67
Boston Celtics,2015-12-27,Kelly Olynyk,Pívot,7.21,91.47,11.44,0.44
Boston Celtics,2015-12-27,Marcus Smart,Base,-46.32,133.72,11.5,0.33
Boston Celtics,2015-12-27,Tyler Zeller,Pívot,-83.71,92.04,12.0,0.0
Boston Celtics,2015-12-30,Amir Johnson,Ala-Pívot,71.93,72.01,8.0,0.0
Boston Celtics,2015-12-30,Avery Bradley,Escolta,24.43,145.7,17.12,0.38
Boston Celtics,2015-12-30,David Lee,Ala-Pívot,-1.64,83.93,13.2,0.6
Boston Celtics,2015-12-30,Evan Turner,Escolta,16.98,84.69,7.07,0.53
Boston Celtics,2015-12-30,Isaiah Thomas,Base,13.95,146.17,10.08,0.54
Boston Celtics,2015-12-30,Jae Crowder,Alero,52.08,158.34,18.29,0.29
Boston Celtics,2015-12-30,James Young,Escolta,-39.93,115.57,16.5,0.5
Boston Celtics,2015-12-30,Jared Sullinger,Ala-Pívot,-27.09,182.96,15.0,0.5
